url,samplevid,title,mainimgurl,mainimgs,details,duration,director,productioncomp,girls,catogories,imgurls,imgs,,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03376,----,Exhibitionist Desire vol. 1,https://pics.r18.com/digital/video/xg03376/xg03376ps.jpg,xg03376ps.jpg,"Sept. 25, 2018",87,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03377,----,Video Virgin Special vol. 35,https://pics.r18.com/digital/video/xg03377/xg03377ps.jpg,xg03377ps.jpg,"Sept. 25, 2018",119,----,MAX-A Legend,['----'],"['Beautiful Tits', 'Big Tits', 'Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03378,----,Street Models EX,https://pics.r18.com/digital/video/xg03378/xg03378ps.jpg,xg03378ps.jpg,"Sept. 25, 2018",118,----,MAX-A Legend,['----'],"['Model', 'Gal', 'Variety', 'Amateur', 'Compilation']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03379,----,Shes a Filthy Pervert 15,https://pics.r18.com/digital/video/xg03379/xg03379ps.jpg,xg03379ps.jpg,"Sept. 25, 2018",86,----,MAX-A Legend,['----'],"['Slut', 'Variety', 'Shaved Pussy', 'Amateur', 'Face Sitting']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03380,----,Sexual Taste Test vol. 26,https://pics.r18.com/digital/video/xg03380/xg03380ps.jpg,xg03380ps.jpg,"Sept. 25, 2018",119,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03381,----,Squishy Sexy Elder Sister,https://pics.r18.com/digital/video/xg03381/xg03381ps.jpg,xg03381ps.jpg,"Sept. 25, 2018",77,----,MAX-A Legend,['----'],"['Older Sister', 'Relatives', 'Variety', 'Amateur', 'Masturbation']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03382,----,I Love Girls,https://pics.r18.com/digital/video/xg03382/xg03382ps.jpg,xg03382ps.jpg,"Sept. 25, 2018",118,----,MAX-A Legend,['----'],"['Gal', 'Variety', 'Panty Shot', 'Amateur', 'Compilation']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03383,----,Exhibitionist Girl VII,https://pics.r18.com/digital/video/xg03383/xg03383ps.jpg,xg03383ps.jpg,"Sept. 25, 2018",88,----,MAX-A Legend,['----'],"['Relatives', 'Variety', 'Outdoor', 'Amateur', 'Vibrator']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03384,----,Video Virgin Special vol. 36,https://pics.r18.com/digital/video/xg03384/xg03384ps.jpg,xg03384ps.jpg,"Sept. 25, 2018",118,----,MAX-A Legend,['----'],"['Big Tits', 'Variety', 'Amateur', 'Nymphomaniac']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03385,----,Do You Like A Sexy Elder Sister...? 5,https://pics.r18.com/digital/video/xg03385/xg03385ps.jpg,xg03385ps.jpg,"Sept. 25, 2018",99,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03386,----,Sexual Taste Test vol. 27,https://pics.r18.com/digital/video/xg03386/xg03386ps.jpg,xg03386ps.jpg,"Sept. 25, 2018",117,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03387,----,Fully Satisfying Big Tits,https://pics.r18.com/digital/video/xg03387/xg03387ps.jpg,xg03387ps.jpg,"Sept. 25, 2018",87,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03388,----,Street Models 2 11,https://pics.r18.com/digital/video/xg03388/xg03388ps.jpg,xg03388ps.jpg,"Sept. 25, 2018",87,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03389,----,A Moist Afternoon,https://pics.r18.com/digital/video/xg03389/xg03389ps.jpg,xg03389ps.jpg,"Sept. 25, 2018",88,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03390,----,SEXY LOVERS II,https://pics.r18.com/digital/video/xg03390/xg03390ps.jpg,xg03390ps.jpg,"Sept. 25, 2018",87,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03391,----,Midsummer Bikini Gals 3,https://pics.r18.com/digital/video/xg03391/xg03391ps.jpg,xg03391ps.jpg,"Sept. 25, 2018",88,----,MAX-A Legend,['----'],"['Gal', 'Variety', 'Outdoor', 'Amateur', 'Threesome / Foursome']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03392,----,Video Virgin Special vol. 37,https://pics.r18.com/digital/video/xg03392/xg03392ps.jpg,xg03392ps.jpg,"Sept. 25, 2018",117,----,MAX-A Legend,['----'],"['Beautiful Tits', 'Big Tits', 'Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03393,----,Shes a Filthy Pervert 16,https://pics.r18.com/digital/video/xg03393/xg03393ps.jpg,xg03393ps.jpg,"Sept. 25, 2018",87,----,MAX-A Legend,['----'],"['Slut', 'Older Sister', 'Relatives', 'Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03394,----,Girls! Girls! Girls!,https://pics.r18.com/digital/video/xg03394/xg03394ps.jpg,xg03394ps.jpg,"Sept. 25, 2018",79,----,MAX-A Legend,['----'],"['Variety', 'Amateur', 'Cosplay', 'Blowjob', 'Masturbation']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03395,----,Sexual Taste Test vol. 28,https://pics.r18.com/digital/video/xg03395/xg03395ps.jpg,xg03395ps.jpg,"Sept. 25, 2018",117,----,MAX-A Legend,['----'],"['Variety', 'Amateur', 'Nymphomaniac', 'Squirting']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03396,----,Exhibitionist Girl VIII,https://pics.r18.com/digital/video/xg03396/xg03396ps.jpg,xg03396ps.jpg,"Sept. 25, 2018",87,----,MAX-A Legend,['----'],"['Club Hostess & Sex Worker', 'BDSM', 'Variety', 'Amateur', 'Masturbation']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03397,----,Her First Taste Of Wetness,https://pics.r18.com/digital/video/xg03397/xg03397ps.jpg,xg03397ps.jpg,"Sept. 25, 2018",78,----,MAX-A Legend,['----'],"['Variety', 'Amateur', 'Masturbation', 'Bondage', 'Threesome / Foursome']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03398,----,Do You Like A Sexy Elder Sister...? 6,https://pics.r18.com/digital/video/xg03398/xg03398ps.jpg,xg03398ps.jpg,"Sept. 25, 2018",99,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03399,----,Video Virgin Special vol. 38,https://pics.r18.com/digital/video/xg03399/xg03399ps.jpg,xg03399ps.jpg,"Sept. 25, 2018",118,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03400,----,Sisters,https://pics.r18.com/digital/video/xg03400/xg03400ps.jpg,xg03400ps.jpg,"Sept. 25, 2018",87,----,MAX-A Legend,['----'],"['Relatives', 'Variety', 'Amateur', 'Nymphomaniac', 'Sister']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03401,----,Street Models 2 12,https://pics.r18.com/digital/video/xg03401/xg03401ps.jpg,xg03401ps.jpg,"Sept. 25, 2018",86,----,MAX-A Legend,['----'],"['Model', 'Gal', 'Variety', 'Amateur', 'Squirting']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03403,----,Sexual Taste Test vol. 29,https://pics.r18.com/digital/video/xg03403/xg03403ps.jpg,xg03403ps.jpg,"Sept. 25, 2018",118,----,MAX-A Legend,['----'],"['Big Tits', 'Variety', 'Amateur', 'Vibrator', 'Titty Fuck']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03404,----,Fully Satisfying Big Tits 2,https://pics.r18.com/digital/video/xg03404/xg03404ps.jpg,xg03404ps.jpg,"Sept. 25, 2018",86,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03406,----,Video Virgin Special vol. 39,https://pics.r18.com/digital/video/xg03406/xg03406ps.jpg,xg03406ps.jpg,"Sept. 25, 2018",116,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03407,----,All New A Sex Taste Test International Edition,https://pics.r18.com/digital/video/xg03407/xg03407ps.jpg,xg03407ps.jpg,"Sept. 25, 2018",99,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03408,----,The Moisture Level Of A Maso Girl,https://pics.r18.com/digital/video/xg03408/xg03408ps.jpg,xg03408ps.jpg,"Sept. 25, 2018",86,----,MAX-A Legend,['----'],"['Orgy', 'Variety', 'Amateur', 'Bondage', 'Threesome / Foursome']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03409,----,SEXY LOVERS III,https://pics.r18.com/digital/video/xg03409/xg03409ps.jpg,xg03409ps.jpg,"Sept. 25, 2018",87,----,MAX-A Legend,['----'],"['Nurse', 'Slut', 'Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03410,----,Shes a Filthy Pervert 17,https://pics.r18.com/digital/video/xg03410/xg03410ps.jpg,xg03410ps.jpg,"Sept. 25, 2018",87,----,MAX-A Legend,['----'],"['Slut', 'Variety', 'Outdoor', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03412,----,Sexual Taste Test vol. 30,https://pics.r18.com/digital/video/xg03412/xg03412ps.jpg,xg03412ps.jpg,"Sept. 25, 2018",117,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03413,----,Do You Like A Sexy Elder Sister...? 7,https://pics.r18.com/digital/video/xg03413/xg03413ps.jpg,xg03413ps.jpg,"Sept. 25, 2018",86,----,MAX-A Legend,['----'],"['Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03414,----,Daydream Girls,https://pics.r18.com/digital/video/xg03414/xg03414ps.jpg,xg03414ps.jpg,"Sept. 25, 2018",88,----,MAX-A Legend,['----'],"['Variety', 'Lesbian', 'Amateur', 'Bondage', 'Threesome / Foursome']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03415,----,Exhibitionist Girl IX,https://pics.r18.com/digital/video/xg03415/xg03415ps.jpg,xg03415ps.jpg,"Sept. 25, 2018",87,----,MAX-A Legend,['----'],"['Relatives', 'Variety', 'Outdoor', 'Amateur', 'Bondage']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=xg03416,----,Street Models 2 13,https://pics.r18.com/digital/video/xg03416/xg03416ps.jpg,xg03416ps.jpg,"Sept. 25, 2018",88,----,MAX-A Legend,['----'],"['Gal', 'Big Tits', 'Variety', 'Amateur']",[],[],,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=12scr00204,http://awspv3001.r18.com/litevideo/freepv/1/12s/12scr204/12scr204_dmb_w.mp4,A High-Paying Married Woman Delivery Service Rich And Deep Sex At 2 In The Afternoon How She Does It In The Afternoon Immoral Videos,https://pics.r18.com/digital/video/12scr00204/12scr00204ps.jpg,12scr00204ps.jpg,"Sept. 24, 2018",121,----,Glay'z,['----'],"['Club Hostess & Sex Worker', 'Married Woman', 'Slender', 'Creampie', 'Homemade', 'Hi-Def']","['https://pics.r18.com/digital/video/12scr00204/12scr00204jp-1.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-2.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-3.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-4.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-5.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-6.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-7.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-8.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-9.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-10.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-11.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-12.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-13.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-14.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-15.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-16.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-17.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-18.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-19.jpg', 'https://pics.r18.com/digital/video/12scr00204/12scr00204jp-20.jpg']","['12scr00204jp-1.jpg', '12scr00204jp-2.jpg', '12scr00204jp-3.jpg', '12scr00204jp-4.jpg', '12scr00204jp-5.jpg', '12scr00204jp-6.jpg', '12scr00204jp-7.jpg', '12scr00204jp-8.jpg', '12scr00204jp-9.jpg', '12scr00204jp-10.jpg', '12scr00204jp-11.jpg', '12scr00204jp-12.jpg', '12scr00204jp-13.jpg', '12scr00204jp-14.jpg', '12scr00204jp-15.jpg', '12scr00204jp-16.jpg', '12scr00204jp-17.jpg', '12scr00204jp-18.jpg', '12scr00204jp-19.jpg', '12scr00204jp-20.jpg']",,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=12bur00517,----,Fall Is The Season For Sports! Carefully Selected Beautiful Athletes Fucking. 6 Hours,https://pics.r18.com/digital/video/12bur00517/12bur00517ps.jpg,12bur00517ps.jpg,"Sept. 24, 2018",374,----,Glay'z,['----'],"['Beautiful Girl', 'Gym Clothes', 'Leotards', 'Genital Close-Up', 'Outdoor', 'Sports', 'Creampie', 'Compilation', 'Over 4 Hours', 'Hi-Def']","['https://pics.r18.com/digital/video/12bur00517/12bur00517jp-1.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-2.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-3.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-4.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-5.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-6.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-7.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-8.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-9.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-10.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-11.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-12.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-13.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-14.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-15.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-16.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-17.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-18.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-19.jpg', 'https://pics.r18.com/digital/video/12bur00517/12bur00517jp-20.jpg']","['12bur00517jp-1.jpg', '12bur00517jp-2.jpg', '12bur00517jp-3.jpg', '12bur00517jp-4.jpg', '12bur00517jp-5.jpg', '12bur00517jp-6.jpg', '12bur00517jp-7.jpg', '12bur00517jp-8.jpg', '12bur00517jp-9.jpg', '12bur00517jp-10.jpg', '12bur00517jp-11.jpg', '12bur00517jp-12.jpg', '12bur00517jp-13.jpg', '12bur00517jp-14.jpg', '12bur00517jp-15.jpg', '12bur00517jp-16.jpg', '12bur00517jp-17.jpg', '12bur00517jp-18.jpg', '12bur00517jp-19.jpg', '12bur00517jp-20.jpg']",,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=12scr00203,http://awspv3001.r18.com/litevideo/freepv/1/12s/12scr203/12scr203_dmb_w.mp4,Only Older Men Fuck Doll 4 Hours,https://pics.r18.com/digital/video/12scr00203/12scr00203ps.jpg,12scr00203ps.jpg,"Sept. 24, 2018",240,----,Glay'z,['----'],"['Beautiful Girl', 'Youthful', 'Shaved Pussy', 'Creampie', 'Over 4 Hours', 'Hi-Def']","['https://pics.r18.com/digital/video/12scr00203/12scr00203jp-1.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-2.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-3.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-4.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-5.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-6.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-7.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-8.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-9.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-10.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-11.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-12.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-13.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-14.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-15.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-16.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-17.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-18.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-19.jpg', 'https://pics.r18.com/digital/video/12scr00203/12scr00203jp-20.jpg']","['12scr00203jp-1.jpg', '12scr00203jp-2.jpg', '12scr00203jp-3.jpg', '12scr00203jp-4.jpg', '12scr00203jp-5.jpg', '12scr00203jp-6.jpg', '12scr00203jp-7.jpg', '12scr00203jp-8.jpg', '12scr00203jp-9.jpg', '12scr00203jp-10.jpg', '12scr00203jp-11.jpg', '12scr00203jp-12.jpg', '12scr00203jp-13.jpg', '12scr00203jp-14.jpg', '12scr00203jp-15.jpg', '12scr00203jp-16.jpg', '12scr00203jp-17.jpg', '12scr00203jp-18.jpg', '12scr00203jp-19.jpg', '12scr00203jp-20.jpg']",,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=12isj00021,http://awspv3001.r18.com/litevideo/freepv/1/12i/12isj021/12isj021_dmb_w.mp4,"Forced Creampies In Their Shaved Pussies. 12 Women, 4 Hours",https://pics.r18.com/digital/video/12isj00021/12isj00021ps.jpg,12isj00021ps.jpg,"Sept. 24, 2018",239,----,Glay'z,['----'],"['Beautiful Girl', 'Youthful', 'Shaved Pussy', 'Creampie', 'Over 4 Hours', 'Hi-Def']","['https://pics.r18.com/digital/video/12isj00021/12isj00021jp-1.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-2.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-3.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-4.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-5.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-6.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-7.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-8.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-9.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-10.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-11.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-12.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-13.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-14.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-15.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-16.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-17.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-18.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-19.jpg', 'https://pics.r18.com/digital/video/12isj00021/12isj00021jp-20.jpg']","['12isj00021jp-1.jpg', '12isj00021jp-2.jpg', '12isj00021jp-3.jpg', '12isj00021jp-4.jpg', '12isj00021jp-5.jpg', '12isj00021jp-6.jpg', '12isj00021jp-7.jpg', '12isj00021jp-8.jpg', '12isj00021jp-9.jpg', '12isj00021jp-10.jpg', '12isj00021jp-11.jpg', '12isj00021jp-12.jpg', '12isj00021jp-13.jpg', '12isj00021jp-14.jpg', '12isj00021jp-15.jpg', '12isj00021jp-16.jpg', '12isj00021jp-17.jpg', '12isj00021jp-18.jpg', '12isj00021jp-19.jpg', '12isj00021jp-20.jpg']",,,,,,
http://www.r18.com/videos/vod/movies/detail/-/id=12lol00171,http://awspv3001.r18.com/litevideo/freepv/1/12l/12lol171/12lol171_dmb_w.mp4,"Lolita Special Course. Beautiful, Neat And Clean Girl ~When My Niece Came To Tokyo, She Was All Grown Up~ Ai, An Only Child. Ai Hoshina",https://pics.r18.com/digital/video/12lol00171/12lol00171ps.jpg,12lol00171ps.jpg,"Sept. 24, 2018",109,----,Glay'z,['Ai Sena'],"['Beautiful Girl', 'Youthful', 'School Uniform', 'Relatives', 'Featured Actress', 'Creampie', 'Masturbation', 'Gonzo', 'Hi-Def']","['https://pics.r18.com/digital/video/12lol00171/12lol00171jp-1.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-2.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-3.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-4.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-5.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-6.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-7.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-8.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-9.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-10.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-11.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-12.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-13.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-14.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-15.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-16.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-17.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-18.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-19.jpg', 'https://pics.r18.com/digital/video/12lol00171/12lol00171jp-20.jpg']","['12lol00171jp-1.jpg', '12lol00171jp-2.jpg', '12lol00171jp-3.jpg', '12lol00171jp-4.jpg', '12lol00171jp-5.jpg', '12lol00171jp-6.jpg', '12lol00171jp-7.jpg', '12lol00171jp-8.jpg', '12lol00171jp-9.jpg', '12lol00171jp-10.jpg', '12lol00171jp-11.jpg', '12lol00171jp-12.jpg', '12lol00171jp-13.jpg', '12lol00171jp-14.jpg', '12lol00171jp-15.jpg', '12lol00171jp-16.jpg', '12lol00171jp-17.jpg', '12lol00171jp-18.jpg', '12lol00171jp-19.jpg', '12lol00171jp-20.jpg']",,,,,,
